Fecha,CodigoPlanta,TipoGeneracion,TipoClasificacion,TipoDespachoRecurso,GeneracionRealEstimada kWh,GeneracionProgramadaDespacho kWh,GeneracionProgramadaRedespacho kWh
2022-11-16,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,0.0,0.0,0.0
2022-11-16,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,439567.81,472320.0,472320.0
2022-11-16,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,0.0,0.0,0.0
2022-11-16,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,2006341.0,1728000.0,1728000.0
2022-11-15,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,1079114.5,1054000.0,1054000.0
2022-11-15,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,472069.0,472320.0,472320.0
2022-11-15,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,0.0,0.0,0.0
2022-11-15,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,0.0,0.0,0.0
2022-11-15,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,6227472.5,6608000.0,6608000.0
2022-11-15,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,1843712.88,1741650.0,1741650.0
2022-11-15,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,9718605.0,9720000.0,9720000.0
2022-11-14,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,0.0,0.0,0.0
2022-11-14,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,2649.68,0.0,0.0
2022-11-14,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,13298904.0,13440000.0,13440000.0
2022-11-14,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,468474.06,460320.0,460320.0
2022-11-14,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,0.0,0.0,0.0
2022-11-14,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,9720352.0,9720000.0,9720000.0
2022-11-14,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,1753585.63,1673000.0,1728000.0
2022-11-13,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,0.0,0.0,0.0
2022-11-13,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,0.0,0.0,0.0
2022-11-13,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,6152256.0,6871000.0,6871000.0
2022-11-13,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,1742511.0,1673000.0,1728000.0
2022-11-13,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,6189162.0,6376840.0,6550840.0
2022-11-13,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,0.0,0.0,0.0
2022-11-13,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,474906.19,455520.0,455520.0
2022-11-12,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,1751065.5,1673000.0,1728000.0
2022-11-12,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,0.0,0.0,0.0
2022-11-12,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,11789184.0,11900000.0,11900000.0
2022-11-12,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,9728954.0,9720000.0,9720000.0
2022-11-12,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,0.0,0.0,0.0
2022-11-12,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,434223.75,452640.0,452640.0
2022-11-12,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,0.0,0.0,0.0
2022-11-11,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,2020671.25,2052340.0,2052340.0
2022-11-11,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,9661794.0,9660000.0,9660000.0
2022-11-11,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,440172.91,430560.0,430560.0
2022-11-11,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,5660352.0,5880000.0,5880000.0
2022-11-11,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,0.0,0.0,0.0
2022-11-11,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,0.0,0.0,0.0
2022-11-11,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,0.0,0.0,0.0
2022-11-10,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,10758120.0,11165000.0,11025000.0
2022-11-10,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,0.0,0.0,0.0
2022-11-10,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,1807266.13,1770310.0,1770310.0
2022-11-10,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,0.0,0.0,0.0
2022-11-10,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,6479376.0,4310600.0,5541810.0
2022-11-10,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,439167.59,413760.0,413760.0
2022-11-10,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,0.0,0.0,0.0
2022-11-09,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,0.0,0.0,0.0
2022-11-09,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,10920456.0,11089000.0,11089000.0
2022-11-09,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,461059.97,396960.0,396960.0
2022-11-09,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,8269144.0,8280000.0,8280000.0
2022-11-09,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,0.0,0.0,0.0
2022-11-09,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,2440343.25,2311000.0,2311000.0
2022-11-09,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,0.0,0.0,0.0
2022-11-08,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,903192.63,0.0,720000.0
2022-11-08,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,9239974.0,9720000.0,9315000.0
2022-11-08,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,549458.88,534000.0,534000.0
2022-11-08,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,11640912.0,11760000.0,11760000.0
2022-11-08,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,427302.94,404640.0,404640.0
2022-11-08,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,0.0,0.0,0.0
2022-11-08,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,0.0,0.0,0.0
2022-11-07,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,0.0,0.0,0.0
2022-11-07,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,403006.34,396000.0,396000.0
2022-11-07,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,9455668.0,9540000.0,9540000.0
2022-11-07,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,10546560.0,11089000.0,10879000.0
2022-11-07,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,0.0,0.0,0.0
2022-11-07,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,0.0,0.0,0.0
2022-11-07,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,542037.44,520000.0,520000.0
2022-11-06,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,0.0,0.0,0.0
2022-11-06,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,0.0,0.0,0.0
2022-11-06,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,410842.41,419040.0,419040.0
2022-11-06,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,8798788.0,8872000.0,8872000.0
2022-11-06,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,0.0,0.0,0.0
2022-11-06,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,5405952.0,5895000.0,5895000.0
2022-11-06,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,0.0,0.0,0.0
2022-11-05,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,377322.38,435360.0,435360.0
2022-11-05,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,0.0,0.0,0.0
2022-11-05,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,9664232.0,9720000.0,9720000.0
2022-11-05,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,0.0,0.0,0.0
2022-11-05,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,0.0,0.0,0.0
2022-11-05,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,11652048.0,11760000.0,11760000.0
2022-11-05,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,6091.9,1786100.0,216000.0
2022-11-04,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,0.0,0.0,0.0
2022-11-04,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,0.0,0.0,0.0
2022-11-04,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,425146.97,431520.0,431520.0
2022-11-04,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,0.0,0.0,0.0
2022-11-04,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,5735928.0,5880000.0,5880000.0
2022-11-04,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,8529826.0,9638730.0,8909540.0
2022-11-04,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,2180749.25,2596670.0,2074840.0
2022-11-03,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,0.0,0.0,0.0
2022-11-03,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,11056152.0,11173000.0,11173000.0
2022-11-03,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,3174472.75,2039000.0,2214830.0
2022-11-03,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,0.0,0.0,0.0
2022-11-03,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,385545.09,415200.0,415200.0
2022-11-03,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,3233984.0,4050000.0,3240000.0
2022-11-03,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,0.0,0.0,0.0
2022-11-02,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,0.0,0.0,0.0
2022-11-02,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,0.0,0.0,0.0
2022-11-02,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,3077011.25,2544270.0,2518530.0
2022-11-02,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,0.0,0.0,0.0
2022-11-02,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,374161.69,415200.0,415200.0
2022-11-02,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,9685622.0,9720000.0,9720000.0
2022-11-02,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,9933576.0,11173000.0,10053000.0
2022-11-01,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,380517.81,415200.0,415200.0
2022-11-01,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,0.0,0.0,0.0
2022-11-01,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,0.0,0.0,0.0
2022-11-01,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,9658575.0,9694000.0,9694000.0
2022-11-01,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,8675257.0,9129000.0,8744000.0
2022-11-01,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,2590984.25,2235570.0,2235570.0
2022-11-01,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,0.0,0.0,0.0
2022-12-31,TERMOPROYECTOS CRUDO 19MW,Termica,Termica,Despachado Centralmente,0.0,0.0,0.0
2022-12-31,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,213248.44,238800.0,238800.0
2022-12-31,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,6526516.0,6480000.0,6480000.0
2022-12-31,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,0.0,0.0,0.0
2022-12-31,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,735563.56,520000.0,520000.0
2022-12-31,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,13280976.0,13440000.0,13440000.0
2022-12-31,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,0.0,0.0,0.0
2022-12-31,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,3383686.75,3467000.0,3480000.0
2022-12-30,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,3167919.25,3084361.0,3229000.0
2022-12-30,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,266708.0,0.0,0.0
2022-12-30,TERMOPROYECTOS CRUDO 19MW,Termica,Termica,Despachado Centralmente,0.0,0.0,0.0
2022-12-30,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,0.0,0.0,0.0
2022-12-30,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,6518086.0,6480000.0,6480000.0
2022-12-30,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,5587.57,309000.0,309000.0
2022-12-30,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,13298352.0,13440000.0,13440000.0
2022-12-30,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,214151.16,238800.0,238800.0
2022-12-29,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,3391824.25,3182510.0,3462380.0
2022-12-29,TERMOPROYECTOS CRUDO 19MW,Termica,Termica,Despachado Centralmente,0.0,0.0,0.0
2022-12-29,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,216118.28,238800.0,238800.0
2022-12-29,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,6527321.0,6480000.0,6480000.0
2022-12-29,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,9535800.0,9720000.0,9720000.0
2022-12-29,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,2153641.25,2208000.0,2317000.0
2022-12-29,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,13290912.0,13440000.0,13440000.0
2022-12-29,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,0.0,0.0,0.0
2022-12-28,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,13297704.0,13440000.0,13440000.0
2022-12-28,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,205620.0,0.0,0.0
2022-12-28,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,0.0,0.0,0.0
2022-12-28,TERMOPROYECTOS CRUDO 19MW,Termica,Termica,Despachado Centralmente,0.0,0.0,0.0
2022-12-28,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,229750.98,238800.0,238800.0
2022-12-28,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,3393269.75,3480000.0,3480000.0
2022-12-28,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,6523826.0,6480000.0,6480000.0
2022-12-28,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,3727.32,0.0,0.0
2022-12-27,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,0.0,0.0,0.0
2022-12-27,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,301956.84,238800.0,238800.0
2022-12-27,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,3420412.0,3480000.0,3480000.0
2022-12-27,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,4746759.5,6480000.0,5130000.0
2022-12-27,TERMOPROYECTOS CRUDO 19MW,Termica,Termica,Despachado Centralmente,0.0,0.0,0.0
2022-12-27,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,0.0,0.0,0.0
2022-12-27,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,13308960.0,13440000.0,13440000.0
2022-12-27,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,8944148.0,9453000.0,9453000.0
2022-12-26,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,6525837.0,6480000.0,6480000.0
2022-12-26,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,229191.53,238800.0,238800.0
2022-12-26,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,2929068.5,3354720.0,3083000.0
2022-12-26,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,0.0,0.0,0.0
2022-12-26,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,169648.0,0.0,0.0
2022-12-26,TERMOPROYECTOS CRUDO 19MW,Termica,Termica,Despachado Centralmente,0.0,0.0,0.0
2022-12-26,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,0.0,0.0,0.0
2022-12-26,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,13277544.0,13405000.0,13405000.0
2022-12-25,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,0.0,0.0,0.0
2022-12-25,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,535716.0,525000.0,525000.0
2022-12-25,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,12602088.0,12352000.0,12352000.0
2022-12-25,TERMOPROYECTOS CRUDO 19MW,Termica,Termica,Despachado Centralmente,0.0,0.0,0.0
2022-12-25,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,0.0,0.0,0.0
2022-12-25,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,6526470.5,6480000.0,6480000.0
2022-12-25,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,1757530.5,1728000.0,1728000.0
2022-12-25,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,241271.59,235440.0,235440.0
2022-12-24,TERMOPROYECTOS CRUDO 19MW,Termica,Termica,Despachado Centralmente,0.0,0.0,0.0
2022-12-24,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,288018.0,238320.0,238320.0
2022-12-24,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,13340328.0,13440000.0,13440000.0
2022-12-24,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,1083911.13,1054000.0,1054000.0
2022-12-24,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,6527677.0,6480000.0,6480000.0
2022-12-24,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,8204192.0,6624040.0,7701410.0
2022-12-24,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,0.0,0.0,0.0
2022-12-24,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,1755389.13,1601000.0,1728000.0
2022-12-23,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,13343832.0,13440000.0,13440000.0
2022-12-23,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,0.0,0.0,0.0
2022-12-23,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,1880028.63,1744470.0,1744470.0
2022-12-23,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,9510132.0,9720000.0,9720000.0
2022-12-23,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,5072.58,0.0,0.0
2022-12-23,TERMOPROYECTOS CRUDO 19MW,Termica,Termica,Despachado Centralmente,0.0,0.0,0.0
2022-12-23,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,6527820.5,12960000.0,6480000.0
2022-12-23,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,236925.95,238800.0,238800.0
2022-12-22,TERMOPROYECTOS CRUDO 19MW,Termica,Termica,Despachado Centralmente,0.0,0.0,0.0
2022-12-22,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,0.0,0.0,0.0
2022-12-22,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,13302696.0,13405000.0,13405000.0
2022-12-22,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,0.0,0.0,0.0
2022-12-22,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,1988153.0,1753550.0,1728610.0
2022-12-22,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,129904.0,0.0,0.0
2022-12-22,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,6502133.5,6480000.0,6480000.0
2022-12-22,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,233112.09,297120.0,297120.0
2022-12-21,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,11919912.0,13405000.0,12005000.0
2022-12-21,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,235091.59,298560.0,298560.0
2022-12-21,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,0.0,0.0,0.0
2022-12-21,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,6433550.0,6480000.0,6480000.0
2022-12-21,TERMOPROYECTOS CRUDO 19MW,Termica,Termica,Despachado Centralmente,0.0,0.0,0.0
2022-12-21,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,1767598.5,1739380.0,1739380.0
2022-12-21,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,172638.0,0.0,0.0
2022-12-21,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,0.0,0.0,0.0
2022-12-20,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,245159.02,328320.0,328320.0
2022-12-20,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,6435727.5,6480000.0,6480000.0
2022-12-20,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,7016932.0,6480000.0,6885000.0
2022-12-20,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,1818069.75,1792330.0,1792330.0
2022-12-20,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,0.0,0.0,0.0
2022-12-20,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,5586336.0,7980000.0,5880000.0
2022-12-20,TERMOPROYECTOS CRUDO 19MW,Termica,Termica,Despachado Centralmente,0.0,0.0,0.0
2022-12-20,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,0.0,0.0,0.0
2022-12-19,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,5513952.0,5600000.0,5600000.0
2022-12-19,TERMOPROYECTOS CRUDO 19MW,Termica,Termica,Despachado Centralmente,0.0,0.0,0.0
2022-12-19,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,0.0,0.0,0.0
2022-12-19,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,9503738.0,8046130.0,8638670.0
2022-12-19,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,1750098.25,1728000.0,1728000.0
2022-12-19,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,255410.64,287520.0,287520.0
2022-12-19,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,1477020.0,1515000.0,1515000.0
2022-12-19,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,6433007.5,6480000.0,6480000.0
2022-12-18,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,1746072.13,1673000.0,1728000.0
2022-12-18,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,390994.97,315360.0,315360.0
2022-12-18,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,6434559.5,6480000.0,6480000.0
2022-12-18,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,13005312.0,13243000.0,13243000.0
2022-12-18,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,0.0,0.0,0.0
2022-12-18,TERMOPROYECTOS CRUDO 19MW,Termica,Termica,Despachado Centralmente,0.0,0.0,0.0
2022-12-18,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,9595508.0,9720000.0,9720000.0
2022-12-18,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,1003036.5,955000.0,955000.0
2022-12-17,TERMOPROYECTOS CRUDO 19MW,Termica,Termica,Despachado Centralmente,0.0,0.0,0.0
2022-12-17,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,248729.69,336960.0,336960.0
2022-12-17,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,1757857.38,1728000.0,1728000.0
2022-12-17,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,706777.5,602000.0,602000.0
2022-12-17,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,134044.0,0.0,0.0
2022-12-17,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,0.0,0.0,0.0
2022-12-17,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,8809272.0,9314000.0,9314000.0
2022-12-17,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,6435267.5,6480000.0,6480000.0
2022-12-16,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,1160605.38,1063000.0,1063000.0
2022-12-16,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,0.0,0.0,0.0
2022-12-16,TERMOPROYECTOS CRUDO 19MW,Termica,Termica,Despachado Centralmente,0.0,0.0,0.0
2022-12-16,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,13331016.0,13440000.0,13440000.0
2022-12-16,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,1752206.5,1728000.0,1728000.0
2022-12-16,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,6429948.0,6480000.0,6480000.0
2022-12-16,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,11914.0,0.0,0.0
2022-12-16,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,344623.75,380640.0,380640.0
2022-12-15,TERMOPROYECTOS CRUDO 19MW,Termica,Termica,Despachado Centralmente,16388.04,144000.0,144000.0
2022-12-15,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,1435761.25,1402980.0,1382980.0
2022-12-15,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,8181146.0,8280000.0,8280000.0
2022-12-15,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,6381923.0,6480000.0,6480000.0
